5478,"TMI # E631.1 ""Flower from grave."""
5479,"TMI # J1791.6.1 ""Ugly woman sees beautiful woman reflected in water and thinks it is herself."""
5480,"TMI # T555 ""Woman gives birth to a plant."""
5481,"TMI # H63.1 ""Woman transformed into flower is recognized by the absence of dew on petals."""
5482,ATU # 1960M1
5483,ATU # 1960M2
5484,"TMI # X1286.1.4 ""Large mosquitoes fly off with kettle."""
5485,"TMI # X128 ""Blind man in awkward position pretends to see."""
5486,"TMI # X1286.1.6 ""Big mosquito with golden palace in his mouth."""
5487,"TMI # X1286.1.5 ""Large mosquitoes carry off prey."""
5488,"ATU # 285B * ""The Snake Stays in the Man's Stomach (previously Snake Enticed out of the Man's Stomach)"""
5489,"TMI # B784.2.1 ""Patient fed salt: animal comes out for water."""
5490,"TMI # B784.2.1.1 ""Snake (frog) in human body enticed out by milk (water)."""
5491,ATU # 1136
5492,"TMI # K1010 ""Deception through false doctoring."""
5493,"TMI # D1717.1 ""Magic power of monster child."""
5494,"TMI # D741.1 ""Disenchantment of monster when his mother acknowledges him as son."""
5495,"TMI # L112.1 ""Monster as hero."""
5496,"TMI # D741 ""Disenchantment of monster when prince promises to marry the monster's mother."""
5497,"TMI # T511.1.1 ""Conception from eating apple."""
5498,"TMI # T550.1 ""Monster child helps mother."""
5499,"TMI # T550 ""Monstrous births."""
5500,ETK 13: Marvel
5501,"ATU # 440 ""The Frog King or Iron Henry"""
5502,ETK 396: Strange-Hans
5503,ETK 466: Pull of Marvel
5504,ETK 814: The Ghost
5505,ETK 819: The Spectacle
5506,ETK 983: Marvel
5507,ETK 1381: His lower animals
5508,ETK 1533: Hundebaznet
5509,ETK 2151: Snow White Tea
5510,"TMI # J1162 ""Plea by admitting accusation and discomfiting accuser."""
5511,"ATU # 990 ""The Seemingly Dead Revives"""
5512,"TMI # N694 ""Apparently dead woman revives as she is being prepared for burial."""
5513,"TMI # K426 ""Apparently dead woman revives when thief tries to steal from her grave."""
5514,ETK 1047c: The Gilded Bear Man
5515,ETK 2469: Dwarf's Clothing
5516,ETK 2496: I Betrayed his Bow-tie
5517,"ATU # 1543C * ""The Clever Doctor"""
5518,"TMI # J2661.3 ""One woman to catch squirrel; the other to get the cooking pot."""
5519,ATU # 171B *
5520,"ATU # 179 * ""Tales about Men and Bears (previously Men and Bear - miscellaneous)"""
5521,"TMI # X1205.1 ""Snake strikes object, causing it to swell."""
5522,"TMI # X1205 ""Lie: venom of animal (snake, hornet, bee) causes object to swell."""
5523,"TMI # Z44 ""The house that Jack built."""
5524,"TMI # D1470.1.15 ""Magic wishing ring."""
5525,"TMI # K1931.3 ""Impostors kill hero."""
5526,"TMI # H78.2 ""Identification by feather taken from hero when he was transformed into bird."""
5527,"TMI # Q42.1 ""Spendthrift knight."""
5528,"TMI # B515 ""Resuscitation by animals."""
5529,"TMI # D630.1 ""Powerofself-transformationreceivedfromwoodspirit."""
5530,"TMI # D630 ""Transformation and disenchantment at will."""
5531,"ATU # 862 """" He That Asketh Shall Receive """""
5532,ATU # 1839
5533,"TMI # K581.4 ""Bird punished by being thrown into air."""
5534,"TMI # K218.3 ""Devil cheated when his victim becomes a priest."""
5535,ETK 2134: The bet with the fuck
5536,"ATU # 910G ""Man Buys and Pennyworth of Wit"""
5537,"TMI # J163.1 ""Man buys a pennyworth of white."""
5538,ATU # 465C
5539,"TMI # H1233.2.1 ""Quest accomplished with assistance of wife."""
5540,"ATU # TALES_OF_THE_STUPID_OGRE_ (GIANT, _DEVIL) _ (1000-1999) STORIES OF DUMMY MAINTENANCE (Giant, Devil)"
5541,"ATU # 1072 ""Running Contest (previously Race with Little Son)"""
5542,"ATU # 1071 ""Wrestling Contest (with Old Grandfather)"""
5543,"ATU # 1070 ""Wrestling Contest"""
5544,"ATU # 1074 ""Race Won by Deception: Relatives as Helpers"""
5545,"ATU # 1084 ""Screaming or Whistling Contest (previously Contest in Shrieking or Whistling)"""
5546,"ATU # 1083A ""Duel with Bayonet and Pitchfork"""
5547,"ATU # 1085 ""Making a Hole in a Tree"""
5548,"TMI # F660 ""Remarkable skill."""
5549,"ATU # 843 * ""The Lazy Weaving Woman"""
5550,"TMI # J1011 ""Lazy woman resumes her work."""
5551,"ATU # 156B * ""The Grateful Snake (previously Woman as Snake's Midwife)"""
5552,ATU # 738 *
5553,"ATU # 751D * ""St. Peter Blesses Hospitable Thieves"""
5554,"TMI # N421 ""Lucky bargain."""
5555,"TMI # J2081.1 ""Foolish bargain: horse for cow, cow for hog, etc."""
5556,"TMI # N11 ""Wager on wife's complacency."""
5557,"TMI # N421.1 ""Progressive lucky bargains."""
5558,ETK 350: The barter dealers
5559,ETK 2176: There is quite a lot of sheep doing
5560,"ATU # 910E """" Find the Treasure in our Vineyard! "" (previously Father's Counsel: Where Treasure Is) """
5561,"TMI # H588.7 ""Father's counsel: find treasure within a foot of the ground."""
5562,"ATU # 875B * ""Storytelling Saves a Wife from Death"""
5563,"TMI # J1185.1 ""Scheherazade: story with indefinite sequels told to spell off execution."""
5564,"ATU # 774H ""Christ Puts Knots in Wood"""
5565,"TMI # A2755.4 ""Origin of knots in wood."""
5566,"TMI # A2738 ""Christ puts knots in wood."""
5567,"ATU # 781 ""The Princess Who Murdered Her Child"""
5568,"TMI # Q211.4 ""Murder of children punished."""
5569,"TMI # B131.1 ""Bird reveals murder."""
5570,"TMI # N271.4 ""Murder discovered through knowledge of bird languages."""
5571,"TMI # J1873.2 ""Cloak given to a stone to keep it warm."""
5572,"TMI # N181 ""Fortunes of the rich man and of the poor man."""
5573,"ATU # 1149 ""Bluff: Children Desire Tiger's Flesh (previously Children Desire Ogre's Flesh)"""
5574,"TMI # K1715 ""Weak animal (man) makes large one (ogre) believe that he has eaten many of the large one's companions."""
5575,"TMI # K1715.2 ""Bluff: only one tiger; you promised ten."""
5576,"TMI # K1715.4 ""Enemies frightened away by making them think they will eat."""
5577,ATU # 870C *
5578,"TMI # K1816.0.2 ""Girl in menial disguise at lover's court."""
5579,"TMI # K1911.3 ""Reinstatement of true bride."""
5580,"TMI # R45 ""Captivity in mound (cave, hollow hill)."""
5581,"TMI # H151.5 ""Attention attracted by hints dropped by heroin as menial: recognition follows."""
5582,"TMI # K1843.1 ""Bride has maid sleep in husband's bed to conceal pregnancy."""
5583,"TMI # H92 ""Identification by necklace."""
5584,"TMI # H15.1 ""Identity tested by demanding that person say again what he said on former occasion."""
5585,"TMI # H13.2 ""Recognition by overheard conversation with objects."""
5586,"TMI # H400 ""Chastity test."""
5587,"TMI # R53 ""Captivity as refuge for the captive."""
5588,"TMI # H13.2.4 ""Recognition by overheard conversation with churchdoor."""
5589,"TMI # H13.2.3 ""Recognition by overheard conversation with plant."""
5590,"TMI # F721.2 ""Habitable hill."""
5591,"TMI # H13.1.1 ""Recognition by overheard conversation with horse."""
5592,"TMI # H13.2.1 ""Recognition by overheard conversation with bridge."""
5593,ETK 225: The girl in the mouse skin toy
5594,ETK 259: Karl Finkelfader's Daughter
5595,ETK 1380: King Dance Daughter
5596,ETK 1573: The Princess of the High
5597,ETK 1744: The Princess in the Mound
5598,ETK 1937: The Princess in the Mound
5599,ETK 2041: The Princess in the Mound
5600,ETK 2375: The Princess in the Mound
5601,ETK 2451: The Princess in the Mound
5602,ETK 2582: The Princess in the Mound
5603,"TMI # K1812.1 ""Incognito king helped by humble man."""
5604,"TMI # K422 ""Thief rendered helpless by magic."""
5605,"TMI # N884.1 ""Robber helps king."""
5606,"TMI # D2072 ""Magic paralysis."""
5607,ETK 331: The Grenadier and the Robbers
5608,ETK 345: The Dragon and the Robbers
5609,ETK 433: The Dragon and the King
5610,ETK 451: The Guardians and the King
5611,ETK 474: The Dragon and Robbers
5612,ETK 578: The Dragons and Robbers
5613,ETK 587: Driver's Adventure
5614,"ATU # 813 ""A Careless Word Summons the Devil"""
5615,"ATU # 1017 ""Covering the Whole Wagon with Tar"""
5616,"ATU # 1363 ""Tale of the Cradle"""
5617,ETK 1203: The Dragon and the King
5618,ETK 1400: The Soldier and the Disguised King
5619,ETK 1626: The Dragon and the King
5620,ETK 2208: The King and the Guard
5621,ETK 2512: The Soldier and the King in Follow
5622,"ATU # 920B * ""The Lineage of the King's Three Sons"""
5623,ATU # 2030B *
5624,ATU # 1053A
5625,"ATU # 1045 ""Pulling the Lake Together"""
5626,"ATU # 750A ""TheThreeWishes (previouslyTheWishes)"""
5627,"TMI # D1761.0.2 ""Limitednumberofwishesgranted."""
5628,"TMI # J2072.3 ""Short-sighted wish: all he pulls on will follow."""
5629,"TMI # D2172.2 ""Magic gift: power to continue every day what one starts."""
5630,"TMI # J2075 ""The transferred wish."""
5631,"TMI # J2071 ""Three foolish wishes."""
5632,"TMI # J2073.1 ""Wise and foolish wish: keep doing what you start every day."""
5633,ETK 237: The wishes
5634,ETK 309: The wishes
5635,ETK 340: The rich man's wishes
5636,ETK 351: Three bad wishes
5637,ETK 904: The Three Wishes
5638,ETK 1623b: The wishes
5639,ETK 1647: The Three Wishes
5640,ETK 1668: Karen Spamøje and Ane Ruthaand
5641,ETK 1730b: The Three Wishes
5642,ETK 1821b: The Three Wishes
5643,ETK 2128b: The Three Wishes
5644,ETK 2199: Mette Spamøje and Johanne Rundhaand
5645,ETK 2322: The boy's three wishes
5646,ETK 2394: The Three Wishes
5647,ETK 2395: The Three Wishes
5648,ETK 2428: The Desire's Wish
5649,ATU # 2030J
5650,"ATU # 476 * ""In the Frog's House"""
5651,ATU # 1890C
5652,ATU # 1684A *
5653,"TMI # J2332 ""Fool locked in dark room made to believe it is continuous night."""
5654,"ATU # 159B ""Enmity of Lion and Man"""
5655,"TMI # W185.6 ""Insult worse than wound."""
5656,"TMI # K815 ""Victim lured by kind words approaches trickster and is killed."""
5657,"TMI # K2061.4 ""Wolf tries to go down from high place: plan detected."""
5658,"ATU # 1553B * ""Pleasing the Captain"""
5659,"ATU # 981A * ""Life by a Silk Thread"""
5660,"TMI # F451.5.4.2 ""Dwarfs suspend large millstone on thin thread over mortal head, to show what anguish dwarfs felt when mortal endangered their lives."""
5661,"TMI # F833.2 ""Sword of Damocles."""
5662,"TMI # K1775 ""Bluff: Insult repeated as harmless remark."""
5663,"ATU # 1410 ""Four Men's Mistress"""
5664,"TMI # J1545.2 ""Four men's mistress."""
5665,"ATU # 1373A * ""Wife Says Cat Ate the Meat"""
5666,"TMI # D1619.1 ""Speaking beans rebuke wife for misdeed."""
5667,ATU # 511A *
5668,ATU # 1853A *
5669,ATU # 1853B *
5670,"TMI # K341.11.1 ""Guard (owner) sent to see a cat which fishes for her master."""
5671,"TMI # K486 ""The double-cheating miller."""
5672,"TMI # N615 ""Murder revealed to thieves climbing into bank."""
5673,ATU # 1295B *
5674,"ATU # 1542 * ""Sailor Substitute"""
5675,ETK 1108b: First in the bridal bed
5676,"TMI # Z41.5 ""Lending and repaying: progressively worse (or better) bargain."""
5677,ATU # 160B *
5678,"ATU # 154 ""The Fox and His Members (formerly"" Bear-food "")"""
5679,ATU # 2034B
5680,"TMI # W153.2 ""Miserly husband spies on wife to see that she does not eat too much."""
5681,"TMI # W153.2.1 ""Miserly husband spies on wife, reads she cook too much."""
5682,ETK 2362: One Pea every three days
5683,"ATU # 1834 * ""The Person from Another Congregation"""
5684,"TMI # M105 ""Equivocal oaths."""
5685,"TMI # K2310 ""Deception by equivocation."""
5686,"TMI # Q270 ""Misdeeds regarding property punished."""
5687,"TMI # K475 ""Cheating through equivocation."""
5688,"TMI # J1161.3 ""Trespasser's defense: standing on his own land."""
5689,"ATU # 956 ""The Hot Chamber in the House of Robbers (Previously Robbers' Heads Cut Off One by One as They Enter House)"""
5690,ATU # 956A
5691,ETK 978: The Good Council
5692,ETK 991: The Robbery House
5693,ETK 1359: The Bullet
5694,ETK 1543: The Girl and the Robbers
5695,ETK 2488: The unlucky Robbers
5696,"ATU # 1358B ""Husband Carries Off Box Containing Hidden Lover"""
5697,"TMI # K1574 ""Trickster as sham magician buys chest containing hidden paramour."""
5698,"TMI # K1555 ""Husband carries off box containing hidden paramour."""
5699,ETK 1459: The priest's visit to the wife
5700,ATU # 34B
5701,ETK 2323: Mikkel and Soen
5702,ATU # 1065A *
5703,"TMI # K1421 ""Clearing land: ax broken."""
5704,"TMI # K44.1 ""Deceptive contest in chopping: iron in bamboo."""
5705,"TMI # K178 ""Deceptive bargain: felling the tree."""
5706,"TMI # K44 ""Deceptive contest in chopping."""
5707,"TMI # F54.1 ""Tree stretches to sky."""
5708,"ATU # 452B * ""The Sisters as Oxen"""
5709,"ATU # 750F ""The Widow's Donation"""
5710,"ATU # 166A * ""The Wolf Puts his Tail through the Window of the Stable and Alarms the Sheep"""
5711,"TMI # V4.1 ""Religious exercises weighed in balance."""
5712,"TMI # V512.1 ""His faith in the balance."""
5713,"TMI # J2412.4 ""Imitation of diagnosis by observation: ass's flesh."""
5714,"TMI # Z45 ""The Horseshoe Nail."""
5715,"ATU # 818 * ""The Devil Goes to Confession"""
5716,"TMI # V29.8 ""The devil goes to confession."""
5717,"ATU # 1463A * ""Foolish Bride Gives Away Her Dowry"""
5718,"TMI # J2463.1 ""Foolish bride gives away dowry."""
5719,"ATU # 52 ""The Donkey without a Heart"""
5720,"TMI # K402.3 ""The is without a heart."""
5721,"ATU # 1634E * ""Throwing the Thief over the Fence"""
5722,"TMI # K584 ""Throwing the thief over the fence."""
5723,"TMI # J1675.2.1 ""Tidings brought to the king: You said it, not I."""
5724,"ATU # 887A * ""Precious Stones in Bricks (previously The Purchased Wife)"""
5725,"ATU # 890 ** ""The Debtor's Bed"""
5726,"ATU # 899A ""Pyramus and Thisbe"""
5727,"ATU # 896 ""The Lecherous Holy Man and the Maiden in a Box"""
5728,"ATU # 881A ""The Abandoned Bride Disguised as a Man"""
5729,"ATU # 881 ""Often-proven Fidelity"""
5730,"ATU # 883A ""The Innocent Slandered Maiden"""
5731,"ATU # 885A ""Woman Feigns Death (previously The Seemingly Dead)"""
5732,"ATU # 891C * ""The Pig Eats the Money"" """
5733,"ATU # 885 ""The Facetious Wedding (Formerly The Poor Boy Betrothed to the Maiden)"""
5734,"ATU # 1002 ""Destroying the Master's Property (Formerly Dissipation of the Ogre's Property)"""
5735,"TMI # K1400 ""Dupe's property destroyed."""
5736,"TMI # J1881.1.2 ""One cheese sent after another."""
5737,"ATU # 1698N ""Pretended Deafness"""
5738,"TMI # K231.15 ""Trickster cheats at pretending deafness."""
5739,"ATU # 958D * ""Robber Disguised as a Woman (previously Robber as Beggar)"""
5740,"ATU # 1150 """" St. George's Dogs """""
5741,"TMI # K1725 """" St. George's Dogs """""
5742,"ATU # 232D * ""A Crow Drops Pebbles into a Water Jug (previously Crow Drops Pebbles into a Water Jug so as to be Able to Drink)"""
5743,"TMI # J101 ""Crow drops pebbles into water jug ​​so as to be able to drink."""
5744,"ATU # 1804 * ""The Eel Filled with Sand"""
5745,"TMI # L411 ""Proud king displaced by angel."""
5746,"ATU # 750K * ""The Lost Genitalia"""
5747,"TMI # J2073 ""Same wishes used wisely and foolishly."""
5748,"TMI # D1761.0.2.2 ""One wish granted."""
5749,"ATU # 1168B ""The Tree Demon Pays the Man to Save the Tree"""
5750,"ATU # 1162 ""The Iron Man and the Ogre"""
5751,"ATU # 1161A ""The Fattened Cow"""
5752,"ATU # 1168C ""The Virgin Mary Saves a Woman Sold to the Devil"""
5753,"ATU # 1163 ""The Devil is Tricked into Revealing a Secret (previously The Ogre Teaches the Smith How to Use Sand in Forging Iron)"""
5754,"ATU # 844 ""The Luck-bringing Shirt"""
5755,"TMI # N135.3 ""The luck-bringing shirt."""
5756,ETK 22: Curses and Fool
5757,ETK 83: Store-Lars and Lille-Lars
5758,"ATU # 182 ""The Helpful Animal and the Snake"""
5759,ETK 273: Store-Lars and Lille-Lars
5760,ETK 307: The man in the bag
5761,"ATU # 405 ""Jorinde and Joringel"""
5762,ATU # 553
5763,ETK 562: Rogue and Fool
5764,"ATU # 1036 ""Hogs with Curly Tails"""
5765,ETK 1068: Terkild and the fools
5766,ETK 1131: The silly Karl
5767,ETK 1148: Rich and poor man
5768,ETK 1750: The sand saber
5769,ETK 1757: Rogue and Fool
5770,ETK 1897: Spaandand Hovfrier
5771,ETK 1909: Bitte-Klavs and Store-Klavs
5772,ETK 2210: Jørgen Gaardbo and Hornsyld Men
5773,ETK 2463: Bitte-Per and Store-Per
5774,ETK 2477: Lille-Per and Store-Per
5775,ATU # 1738C *
5776,ETK 2399: The Lord of the House
5777,"ATU # 1832B * ""What Kind of Dung?"""
5778,ATU # 333A
5779,"TMI # K2011 ""Wolf poses as"" grandmother ""and kills child."""
5780,"TMI # J21.5 """" Do not leave the highway “:"""
5781,"TMI # Z18.1 ""What makes your ears so big? - To hear the better, my child, etc."""
5782,"TMI # K891.1 ""Intruding wolf tricked into jumping down chimney and killing himself."""
5783,ATU # 1810A *
5784,"ATU # 1832D * """" How Many Sacraments Are There? """""
5785,ATU # 125d *
5786,"TMI # W111.2.6 ""The boy eats breakfast, dinner, and supper one immediately after the other; then lies down to sleep."""
5787,"TMI # J1192.1 ""Judge awards decision to the greater bribe."""
5788,"TMI # K441.2 ""The double-feed lawyer."""
5789,"ATU # 798 ""Woman Created from a Monkey's Tail"""
5790,"TMI # A1224.3 ""Woman created from dog's tail."""
5791,"TMI # K1971.12 ""Impostor acting as God in tree suspended and tree burned."""
5792,"ATU # 1367 ** ""Double the Fee"""
5793,ATU # 2030A *
5794,"ATU # 1681B ""Fool as Custodian of Home and Animals"""
5795,"TMI # K1461 ""Caring for the child: child killed."""
5796,"ATU # 425E ""The Enchanted Husband Sings Lullaby"""
5797,ATU # 425L
5798,ATU # 1282 *
5799,"TMI # J2102.4 ""House burned down to rid it of insects."""
5800,"ATU # 1143 ""Ogre Otherwise Injured"""
5801,"TMI # H1113.1 ""Bailing out pond with thimble."""
5802,ETK 2505: The Merchant and his Wife
5803,ATU # 87B *
5804,ATU # 672B
5805,"TMI # E714.2 ""Serpent's life in its gold crown."""
5806,ATU # 1898 *
5807,"ATU # 449 ""Sidi Numan (formerly The Tsar's Dog [Sidi Numan])"""
5808,"TMI # T541.16 ""Birth from knee."""
5809,"TMI # W167.1 ""Two stubborn goats meet each other on a bridge."""
5810,"TMI # J133.1 ""One wild goat steps over another."""
5811,"TMI # L331 ""Little fishes escape from the net."""
5812,"TMI # A2465.1 ""Why fish are caught in nets."""
5813,"ATU # 882 ""The Wager on the Wife's Chastity"""
5814,"TMI # K1342 ""Entrance into woman's (man's) room by hiding in chest."""
5815,"TMI # N15 ""Chastity wager."""
5816,"TMI # K2112.1 ""False tokens of woman's unfaithfulness."""
5817,"TMI # K1512.1 ""Cut-off finger proves wife's chastity."""
5818,"ATU # 461 ""Three Hairs from the Devil's Beard"""
5819,ETK 551: Merchant's Wife
5820,ETK 906: The Despised Wife
5821,ETK 1077: The Faithful Wife
5822,"ATU # 1591 ""The Three Joint Depositors"""
5823,"ATU # 1593 ""The Clothesline"""
5824,ETK 1497: The Skipper's Wife
5825,ETK 2215: The Faithful Wife
5826,ATU # 1893A *
5827,ATU # 1891B *
5828,"TMI # X1114.1 ""Two hares run into each other and are caught."""
5829,ATU # 935 **
5830,"TMI # N183 ""Money lost twice: recovered third time."""
5831,"TMI # X610 ""Jokes concerning Jews."""
5832,"TMI # K217 ""Devil gets another soul instead of one bargained for."""
5833,"TMI # J2362 ""Talkative animals incense master."""
5834,"TMI # K1275 ""Girl who can't keep silent thereby provokes her rival to admit unchastity."""
5835,"TMI # J491 ""Old sweetheart chosen in preference to new."""
5836,"TMI # K1362 ""Innocent girl sells her love"" and later receives it back. """
5837,"ATU # 938 ""Placidas"""
5838,ETK 984: The open-mouthed girl
5839,ETK 1305: The man who got his Will
5840,ETK 1550: The Scared Girl
5841,ETK 2515: Neither White nor Skilling
5842,ETK 2553: Just good
5843,"TMI # Z33.4.2 ""The singing wolf."""
5844,"ATU # 40A * ""The Wolf and the Bell (previously Wolf Has Tail Attached to Bell)"""
5845,"TMI # K1114 ""Fox rings the bell."""
5846,"TMI # K47.1 ""Sewing contest won by deception: the long thread."""
5847,"TMI # K47 ""Sewing contest won by deception."""
5848,"ATU # 1685 ""The Foolish Bridegroom"""
5849,ATU # 1685A
5850,"TMI # J2465.5 ""Clearing out the room."""
5851,"TMI # J2462.1 ""The dog Parsley in the soup."""
5852,"TMI # J2462.2 ""Casting sheep's eyes at the bride."""
5853,"TMI # K1442 ""Casting eyes: animal's eyes."""
5854,ETK 74: Tosse-Per
5855,ETK 317: Faux Leather — Jens
5856,ETK 352: The Marriages of the Crazy Charles
5857,"ATU # 585 ""Spindle, Shuttle, and Needle"""
5858,ETK 564: Tossens Wedding
5859,ETK 626: The silly boy
5860,"ATU # 777 ""The Wandering Jew"""
5861,ETK 723: The silly Karl
5862,ETK 1118: Tossens Wedding
5863,ETK 1157b: The silly boy
5864,ETK 1396: The Marriages of the Crazy Charles
5865,ETK 1825: Taaset-Pjer
5866,ETK 2361: The silly Hans
5867,ETK 2459: The Crazy Charles Wedding
5868,ATU # 1371 *
5869,"TMI # H1312.1 ""Quest for three persons as stupid as his wife."""
5870,ETK 373: Stupid Wives
5871,"ATU # 62 ""Peace among the Animals - the Fox and the Rooster"""
5872,"TMI # J1421 ""Peace among the animals."""
5873,"TMI # K579.8 ""A plea for a larger audience."""
5874,"TMI # K815.1.1 ""Fox tries to persuade cock to come down and talk to him."""
5875,"TMI # C12 ""Devil invoked: appears unexpectedly."""
5876,"ATU # 921B ""Best Friend, Worst Enemy"""
5877,"TMI # H1065 ""Task: bringingbestfriend, worstenemy, bestservant, greatestpleasure-giving."""
5878,"ATU # 151 * ""The Lion in Love"""
5879,"TMI # J642.1 ""Lion suitor allows his teeth to be pulled and his claws to be cut."""
5880,"ATU # 460B ""The Journey in Search of Fortune"""
5881,"ATU # 485B * ""The Power of Drunkenness"""
5882,"ATU # 476 ** ""Midwife in the Underworld"""
5883,"ATU # 471A ""The Monk and the Bird"""
5884,"ATU # 560 ""The Magic Ring"""
5885,"TMI # B360 ""Animals grateful for rescue from peril of death."""
5886,"TMI # D861.4 ""Magic object stolen by rival for wife."""
5887,"TMI # D882.1.1 ""Stolen magic object stolen back by helpful cat and dog."""
5888,"TMI # B505 ""Magicobjectreceivedfromanimal."""
5889,"TMI # B548.1 ""Animals recover lost wishing ring."""
5890,"TMI # D817 ""Magic object received from grateful person."""
5891,"TMI # K2221 ""Treacherous rival lover."""
5892,"ATU # 1184 ""The Last Leaf"""
5893,"TMI # K222 ""Payment to be made when last leaf falls."""
5894,"TMI # E215 ""The Dead Rider (Lenore)."""
5895,"ATU # 922B ""The King's Face on the Coin"""
5896,"TMI # J1161.7 ""Ruler forbids blacksmith to reveal solution of riddle unless he has seen him 100 times."""
5897,"ATU # 1544A * ""A Soldier's Riddle"""
5898,"ATU # 1352 ""The Devil Guards the Wife's Chastity"""
5899,"TMI # C12.4 ""Husband commends wife to devil."""
5900,"TMI # F821.1.4 ""Wooden coat."""
5901,"TMI # K521.1 ""Escape by dressing in animal (bird, human) skin."""
5902,"TMI # M255 ""Deathbed promise regarding the second wife."""
5903,"TMI # H94.2 ""Identification by ring baked in bread."""
5904,"TMI # F821.1.3 ""Dress of raw fur."""
5905,"TMI # S322.1.2 ""Father casts daughter forth when she will not marry him."""
5906,"TMI # K1815 ""Humble disguise."""
5907,"TMI # T411.1 ""Lecherous father."""
5908,"TMI # K521.4.3 ""Escape in humble disguise."""
5909,"TMI # F821.1.5 ""Dress of gold, silver, color of sun, moon and stars."""
5910,"TMI # H363.1 ""Bride test: wearing deceased wife's clothes."""
5911,ETK 441: The Three Dresses
5912,"ATU # 822 ""Christ as Matchmaker (formerly The Lazy Boy and the Industrious Girl)"""
5913,ETK 778: The Girl with the Three Dresses
5914,ETK 910b: The girl in the collar
5915,ETK 1355: The girl in the Spa dress
5916,ETK 1448: Pulleru
5917,ATU # 425P
5918,"TMI # G530.1 ""Help from ogre's wife (mistress)."""
5919,ETK 43: The Gifts of the Animals
5920,ETK 598: Salvation of the Eleven Princes
5921,ETK 641: The Poodle Dog
5922,"ATU # 831 ""Clergyman in Disguise as the Devil (formerly The Dishonest Priest)"""
5923,"ATU # 836 ""Pride is Punished"""
5924,"ATU # 978 ""The Youth in the Land of the Cheaters"""
5925,"ATU # 1137 ""The Blinded Ogre"""
5926,ETK 1129: Lion Mede Falk and Ant
5927,ETK 1154: Lion Falk and Ant
5928,ETK 1471: The Sailor's Soul
5929,ETK 1508: The Gifts of the Animals
5930,ETK 1559: The Troll's Heart
5931,ETK 1667: The Troll's Heart
5932,ETK 1941: The bird with the Golden Eagle in Kraasen
5933,ETK 2212: The Three Wishes
5934,ETK 2229b: The Troll's Heart
5935,ETK 2268: The bird with Naal in the chest
5936,ETK 2462: The Troll's Heart
5937,ETK 2536: The Bear Man's Heart
5938,"TMI # J2131.4.1 ""Looking through the gun barrel."""
5939,"TMI # J1772.10 ""Gun thought to be clarinet: one man blows, another presses the"" keys ""."""
5940,ETK 1178b: The table bean
5941,ATU # 124A *
5942,"TMI # K732 ""Intruder captured in chimney."""
5943,"TMI # Z81 ""Blowing the house in."""
5944,"TMI # K11.6 ""Race won by deception: rabbit as"" little son ""substitute."""
5945,"TMI # J1161.1 ""The three joint depositors may have their money back when all demand it."""
5946,"TMI # Q172.4.1 ""Rooms in heaven are prepared for good man in heaven."""
5947,"TMI # J2131.5.4 ""Numskull sticks his head into the hole of a millstone."""
5948,"ATU # 1605 * ""The Tax Exemption"""
5949,ATU # 1835C *
5950,"ATU # 1832 * ""The Boy Answers the Clergyman"""
5951,"TMI # H1385.5 ""Quest for vanished lover."""
5952,"TMI # D641.1 ""Lover as bird visits mistress."""
5953,"TMI # S181 ""Wounding by trapping with sharp knives (glass)."""
5954,"TMI # B642 ""Marriage to person in bird form."""
5955,"TMI # D620 ""Periodic transformation."""
5956,"TMI # K1565 ""Blades (broken glass) to wound and detect wife's lover."""
5957,"TMI # H1232.1 ""Directions on quest given by herdsmen (peasants)."""
5958,"ATU # 289 ""A Bat, a Diver, and a Thornbush Shipwrecked"""
5959,ETK 1126: The Green Knight
5960,ETK 1449: Prince's Featherham
5961,ATU # 1681 *
5962,"ATU # 1835B * ""The Pasted Bible Leaves"""
5963,"ATU # 293E * ""The Grains Talk with One Another"""
5964,"ATU # 1132 ""Flight of the Ogre with his Goods in the Bag"""
5965,"ATU # 1122 ""The Ogre's Wife Killed Through Other Tricks"""
5966,"ATU # 1140 ""Sleeping with Open Eyes"""
5967,"ATU # 1130 ""Counting out Pay"""
5968,"TMI # K1425 ""Covering the whole wagon with tar."""
5969,"TMI # B257 ""Animal funeral."""
5970,"TMI # Z32.1 ""The funeral procession of the hen."""
5971,"TMI # Z32.1.1 ""The death of the cock."""
5972,"TMI # B295 ""Animal drives carriage."""
5973,"TMI # D2012.1 ""King in the bath; years of experience in a moment."""
5974,"ATU # 1538 * ""The Jester as Bride"""
5975,ATU # 480 *
5976,"TMI # K141 ""Sale of a sausage filled with blood."""
5977,ATU # 1455 *
5978,"TMI # K1971.4 ""Husbandbehindsaint'sstatueadviseswifetospin."""
5979,"TMI # K1971.3.1 ""MaidbehindstatueofVirginadvisesthemistresstogivetheservantsbetterfood."""
5980,"ATU # 1420G ""Buying the Goose (formerly Anser Venalis)"""
5981,"ATU # 1824 ""Parody Sermon"""
5982,"ATU # 751B * ""The Old Man with the Live Coals"""
5983,"TMI # P441.1 ""TailoroccupiesGod'sthroneforaday."""
5984,"TMI # F1037.1 ""Footstoolthrownfromheaven."""
5985,"TMI # L435.3 ""Self-righteoustailorinheavenexpelled."""
5986,"TMI # F11 ""Journey to heaven (upper-world paradise)."""
5987,"ATU # 1185 * ""When Pigs Walk"""
